Tag,Chromophore,Solvent,epsilon,Absorption max (nm),Emission max (nm),Reference
11777,F[B-]1(F)n2c(nc(-c3ccccc3)c2-c2ccccc2)-c2cccc[n+]21,CC#N,36.0,393.0,543.0,https://doi.org/10.1016/j.dyepig.2014.01.022
11779,F[B-]1(F)n2c(nc3c4ccccc4c4ccccc4c32)-c2cccc[n+]21,CCCCCC,1.89,447.0,507.0,https://doi.org/10.1016/j.dyepig.2014.01.022
11783,F[B-]1(F)n2c(nc3c4ccccc4c4ccccc4c32)-c2cccc[n+]21,CC#N,36.0,403.0,527.0,https://doi.org/10.1016/j.dyepig.2014.01.022
11785,CC1=CC(C)=[N+]2C1=C(c1ccc3cccnc3n1)c1c(C)cc(C)n1[B-]2(F)F,CCCCCC,1.89,506.0,524.0,https://doi.org/10.1016/j.dyepig.2014.01.022
11789,CC1=CC(C)=[N+]2C1=C(c1ccc3cccnc3n1)c1c(C)cc(C)n1[B-]2(F)F,CC#N,36.0,501.0,516.0,https://doi.org/10.1016/j.dyepig.2014.01.022
11790,CCC1=C(C)C2=C(c3c(C)cc(C)nc3-c3cccs3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,C1CCCCC1,2.02,532.0,551.0,https://doi.org/10.1016/j.jlumin.2019.03.058
11791,CCC1=C(C)C2=C(c3c(C)cc(C)nc3-c3cccs3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCCCCC,1.89,531.0,550.0,https://doi.org/10.1016/j.jlumin.2019.03.058
11794,CCC1=C(C)C2=C(c3c(C)cc(C)nc3-c3cccs3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,C1COCCO1,2.27,533.0,552.0,https://doi.org/10.1016/j.jlumin.2019.03.058
11796,CCC1=C(C)C2=C(c3c(C)cc(C)nc3-c3cccs3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCOCC,4.42,530.0,548.0,https://doi.org/10.1016/j.jlumin.2019.03.058
11798,CCC1=C(C)C2=C(c3c(C)cc(C)nc3-c3cccs3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,C1CCOC1,7.47,532.0,551.0,https://doi.org/10.1016/j.jlumin.2019.03.058
11800,CCC1=C(C)C2=C(c3c(C)cc(C)nc3-c3cccs3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CN(C)C=O,37.06,532.0,551.0,https://doi.org/10.1016/j.jlumin.2019.03.058
11802,CCC1=C(C)C2=C(c3c(C)cc(C)nc3-c3cccs3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N,36.0,530.0,549.0,https://doi.org/10.1016/j.jlumin.2019.03.058
11804,c1ccc(-c2nc(-c3nc(-c4ccccc4)c(-c4ccccc4)o3)oc2-c2ccccc2)cc1,C1COCCO1,2.27,343.0,411.0,https://doi.org/10.1016/1010-6030(88)80035-2
11805,c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)o4)cc3)oc2-c2ccccc2)cc1,C1COCCO1,2.27,358.0,428.0,https://doi.org/10.1016/1010-6030(88)80035-2
11806,c1ccc(-c2nc(-c3ccc(-c4ccc(-c5nc(-c6ccccc6)c(-c6ccccc6)o5)cc4)cc3)oc2-c2ccccc2)cc1,C1COCCO1,2.27,353.0,428.0,https://doi.org/10.1016/1010-6030(88)80035-2
11807,c1ccc(-c2nc(-c3ccc(-c4ccc(-c5ccc(-c6nc(-c7ccccc7)c(-c7ccccc7)o6)cc5)cc4)cc3)oc2-c2ccccc2)cc1,C1COCCO1,2.27,352.0,426.0,https://doi.org/10.1016/1010-6030(88)80035-2
11808,Oc1ccccc1/C=N/N=C/c1ccccc1O,CCCCCC,1.89,361.0,578.0346821,https://doi.org/10.1016/j.cplett.2008.09.030
11809,Oc1ccccc1/C=N/N=C/c1ccccc1O,CCCCCCCCC,1.97,362.0,581.3953488,https://doi.org/10.1016/j.cplett.2008.09.030
11812,Oc1ccccc1/C=N/N=C/c1ccccc1O,CCCCl,8.53,359.0,584.7953216,https://doi.org/10.1016/j.cplett.2008.09.030
11813,Oc1ccccc1/C=N/N=C/c1ccccc1O,CC#N,36.0,355.0,588.2352941,https://doi.org/10.1016/j.cplett.2008.09.030
11819,Oc1ccccc1/C=N/N=C/c1ccccc1O,CCOCC,4.42,358.0,588.2352941,https://doi.org/10.1016/j.cplett.2008.09.030
11820,Oc1ccccc1/C=N/N=C/c1ccccc1O,CCN(CC)CC,2.45,359.0,576.3688761,https://doi.org/10.1016/j.cplett.2008.09.030
11827,O=c1[nH]c2[n+](c3ccccc13)[B-](F)(F)Oc1ccccc1-2,CC#N,36.0,343.0,420.0,https://doi.org/10.1016/j.jfluchem.2019.03.005
11829,CC(C)(C)c1cc2c(c(C(C)(C)C)c1)O[B-](F)(F)[n+]1c-2[nH]c(=O)c2ccccc21,CC#N,36.0,357.0,455.0,https://doi.org/10.1016/j.jfluchem.2019.03.005
11843,N#Cc1ccc(-n2cccc2)cc1,CCCCCC,1.89,287.0,332.0,https://doi.org/10.1016/j.cplett.2005.06.019
11844,N#Cc1ccc(-n2cccc2)cc1,CCOCC,4.42,287.0,393.0,https://doi.org/10.1016/j.cplett.2005.06.019
11845,N#Cc1ccc(-n2cccc2)cc1,C1CCOC1,7.47,287.0,422.0,https://doi.org/10.1016/j.cplett.2005.06.019
11847,N#Cc1ccc(-n2cccc2)cc1,CC#N,36.0,287.0,460.0,https://doi.org/10.1016/j.cplett.2005.06.019
11848,Cn1cccc1-c1ccc(C#N)cc1,CCCCCC,1.89,317.0,357.0,https://doi.org/10.1016/j.cplett.2005.06.019
11849,Cn1cccc1-c1ccc(C#N)cc1,CCCCOCCCC,3.18,321.0,367.0,https://doi.org/10.1016/j.cplett.2005.06.019
11850,Cn1cccc1-c1ccc(C#N)cc1,CCOCC,4.42,321.0,371.0,https://doi.org/10.1016/j.cplett.2005.06.019
11851,Cn1cccc1-c1ccc(C#N)cc1,C1CCOC1,7.47,326.0,383.0,https://doi.org/10.1016/j.cplett.2005.06.019
11852,Cn1cccc1-c1ccc(C#N)cc1,CC#N,36.0,322.0,407.0,https://doi.org/10.1016/j.cplett.2005.06.019
11853,Cn1cccc1-c1cc(C#N)ccc1C#N,CCCCCC,1.89,366.0,423.0,https://doi.org/10.1016/j.cplett.2005.06.019
11854,Cn1cccc1-c1cc(C#N)ccc1C#N,CCCCOCCCC,3.18,370.0,455.0,https://doi.org/10.1016/j.cplett.2005.06.019
11855,Cn1cccc1-c1cc(C#N)ccc1C#N,CCOCC,4.42,364.0,463.0,https://doi.org/10.1016/j.cplett.2005.06.019
11856,Cn1cccc1-c1cc(C#N)ccc1C#N,C1CCOC1,7.47,370.0,489.0,https://doi.org/10.1016/j.cplett.2005.06.019
11857,Cn1cccc1-c1cc(C#N)ccc1C#N,CC#N,36.0,359.0,524.0,https://doi.org/10.1016/j.cplett.2005.06.019
11859,CCn1c2ccccc2c2cc(/C=C/c3cccc[n+]3CCCS(=O)(=O)[O-])ccc21,C1CCOC1,7.47,437.0,559.0,https://doi.org/10.1016/j.dyepig.2012.09.012
11861,CCn1c2ccccc2c2cc(/C=C/c3cccc[n+]3CCCS(=O)(=O)[O-])ccc21,CC#N,36.0,423.0,565.0,https://doi.org/10.1016/j.dyepig.2012.09.012
11863,CCn1c2ccccc2c2cc(/C=C/c3cccc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)[n+]3CCCS(=O)(=O)[O-])ccc21,C1CCOC1,7.47,460.0,581.0,https://doi.org/10.1016/j.dyepig.2012.09.012
11865,CCn1c2ccccc2c2cc(/C=C/c3cccc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)[n+]3CCCS(=O)(=O)[O-])ccc21,CC#N,36.0,454.0,579.0,https://doi.org/10.1016/j.dyepig.2012.09.012
11867,CCn1c2ccccc2c2cc(/C=C/c3cc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)[n+](CCCS(=O)(=O)[O-])c(/C=C/c4ccc5c(c4)c4ccccc4n5CC)c3)ccc21,C1CCOC1,7.47,464.0,605.0,https://doi.org/10.1016/j.dyepig.2012.09.012
11869,CCn1c2ccccc2c2cc(/C=C/c3cc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)[n+](CCCS(=O)(=O)[O-])c(/C=C/c4ccc5c(c4)c4ccccc4n5CC)c3)ccc21,CC#N,36.0,458.0,611.0,https://doi.org/10.1016/j.dyepig.2012.09.012
11870,O=C1c2ccccc2-c2cnccc21,CCCCCC,1.89,394.1618587,464.1664611,https://doi.org/10.1016/S1010-6030(01)00597-4
11874,O=C1c2ccccc2-c2cnccc21,CC#N,36.0,397.051302,516.7619211,https://doi.org/10.1016/S1010-6030(01)00597-4
11875,O=C1c2cc(F)ccc2-c2cnccc21,CCCCCC,1.89,408.6090753,486.2565543,https://doi.org/10.1016/S1010-6030(01)00597-4
11879,O=C1c2cc(F)ccc2-c2cnccc21,CC#N,36.0,408.6090753,540.4298781,https://doi.org/10.1016/S1010-6030(01)00597-4
11880,Cc1ccc2c(c1)C(=O)c1ccncc1-2,CCCCCC,1.89,408.9490098,487.8344181,https://doi.org/10.1016/S1010-6030(01)00597-4
11884,Cc1ccc2c(c1)C(=O)c1ccncc1-2,CC#N,36.0,408.9490098,536.7481959,https://doi.org/10.1016/S1010-6030(01)00597-4
11892,c1ccc2[nH]c(-c3ccc(-c4ccc(-c5ccc(-c6nc7ccccc7[nH]6)cc5)cc4)cc3)nc2c1,CN(C)C=O,37.06,349.0,409.0,https://doi.org/10.1016/j.dyepig.2010.07.006
11893,Brc1ccc2[nH]c(-c3ccc(-c4ccc(-c5ccc(-c6nc7cc(Br)ccc7[nH]6)cc5)cc4)cc3)nc2c1,CN(C)C=O,37.06,350.0,410.0,https://doi.org/10.1016/j.dyepig.2010.07.006
11894,Cc1ccc2[nH]c(-c3ccc(-c4ccc(-c5ccc(-c6nc7cc(C)ccc7[nH]6)cc5)cc4)cc3)nc2c1,CN(C)C=O,37.06,351.0,416.0,https://doi.org/10.1016/j.dyepig.2010.07.006
11895,Cc1cc(-c2ccc(-c3nc4ccccc4[nH]3)cc2)ccc1-c1ccc(-c2nc3ccccc3[nH]2)cc1,CN(C)C=O,37.06,330.0,403.0,https://doi.org/10.1016/j.dyepig.2010.07.006
11896,Cc1cc(-c2ccc(-c3nc4ccccc4[nH]3)cc2)c(C)cc1-c1ccc(-c2nc3ccccc3[nH]2)cc1,CN(C)C=O,37.06,323.0,401.0,https://doi.org/10.1016/j.dyepig.2010.07.006
11897,Cc1ccc2[nH]c(-c3ccc(-c4ccc(-c5ccc(-c6nc7cc(C)ccc7[nH]6)cc5)c(C)c4)cc3)nc2c1,CN(C)C=O,37.06,333.0,408.0,https://doi.org/10.1016/j.dyepig.2010.07.006
11898,Fc1cc(-c2ccc(-c3nc4ccccc4[nH]3)cc2)ccc1-c1ccc(-c2nc3ccccc3[nH]2)cc1,CN(C)C=O,37.06,343.0,414.0,https://doi.org/10.1016/j.dyepig.2010.07.006
11899,Fc1cc(-c2ccc(-c3nc4cc(Br)ccc4[nH]3)cc2)ccc1-c1ccc(-c2nc3cc(Br)ccc3[nH]2)cc1,CN(C)C=O,37.06,342.0,417.0,https://doi.org/10.1016/j.dyepig.2010.07.006
11900,Cc1ccc2[nH]c(-c3ccc(-c4ccc(-c5ccc(-c6nc7cc(C)ccc7[nH]6)cc5)c(F)c4)cc3)nc2c1,CN(C)C=O,37.06,344.0,423.0,https://doi.org/10.1016/j.dyepig.2010.07.006
11912,Cc1oc2c(Cl)cc3c(C)cc(=O)oc3c2c1C,C1CCCCC1,2.02,338.0,403.0,https://doi.org/10.1016/j.jphotochem.2008.02.022
11917,Cc1cc(=O)oc2c1cc(Br)c1occ(C)c12,C1CCCCC1,2.02,333.0,400.0,https://doi.org/10.1016/j.jphotochem.2008.02.022
11922,Cc1cc2c(o1)c(Br)cc1c(C)cc(=O)oc12,C1CCCCC1,2.02,330.0,408.0,https://doi.org/10.1016/j.jphotochem.2008.02.022
11932,CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3o2)cc1,CCCCCC,1.89,401.0,474.0,https://doi.org/10.1016/j.jphotochem.2005.05.029
11936,CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3o2)cc1,C1COCCO1,2.27,411.0,508.0,https://doi.org/10.1016/j.jphotochem.2005.05.029
11940,CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3o2)cc1,CN(C)C=O,37.06,419.0,538.0,https://doi.org/10.1016/j.jphotochem.2005.05.029
11941,CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3o2)cc1,CC#N,36.0,410.0,535.0,https://doi.org/10.1016/j.jphotochem.2005.05.029
11942,CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3o2)cc1,CCCCO,18.34,417.0,525.0,https://doi.org/10.1016/j.jphotochem.2005.05.029
11943,CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3o2)cc1,CCCO,21.51,417.0,526.0,https://doi.org/10.1016/j.jphotochem.2005.05.029
11948,CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3s2)cc1,CCCCCC,1.89,405.0,478.0,https://doi.org/10.1016/j.jphotochem.2005.05.029
11952,CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3s2)cc1,C1COCCO1,2.27,416.0,516.0,https://doi.org/10.1016/j.jphotochem.2005.05.029
11956,CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3s2)cc1,CN(C)C=O,37.06,423.0,567.0,https://doi.org/10.1016/j.jphotochem.2005.05.029
11957,CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3s2)cc1,CC#N,36.0,415.0,562.0,https://doi.org/10.1016/j.jphotochem.2005.05.029
11958,CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3s2)cc1,CCCCO,18.34,424.0,531.0,https://doi.org/10.1016/j.jphotochem.2005.05.029
11959,CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3s2)cc1,CCCO,21.51,423.0,533.0,https://doi.org/10.1016/j.jphotochem.2005.05.029
11964,C[Si](C)(c1cccc2cc3ccccc3cc12)[Si](C)(C)c1cccc2cc3ccccc3cc12,C1CCCCC1,2.02,385.8221752,412.0,https://doi.org/10.1016/j.jphotochem.2010.12.021
11966,C[Si](C)(c1ccc2cc3ccccc3cc2c1)[Si](C)(C)c1ccc2cc3ccccc3cc2c1,C1CCCCC1,2.02,381.2468885,415.0,https://doi.org/10.1016/j.jphotochem.2010.12.021
11967,C[Si](C)(C)[Si](C)(C)c1ccc2cc3ccccc3cc2c1,C1CCCCC1,2.02,382.6833157,411.0,https://doi.org/10.1016/j.jphotochem.2010.12.021
11968,C[Si](C)(c1c2ccccc2cc2ccccc12)[Si](C)(C)c1c2ccccc2cc2ccccc12,C1CCCCC1,2.02,397.1539901,425.0,https://doi.org/10.1016/j.jphotochem.2010.12.021
11978,O=Cc1c(O)c(-c2nc3ccccc3s2)cc2ccccc12,C1CCOC1,7.47,352.0,497.0,https://doi.org/10.1016/j.saa.2014.01.120
11984,O=Cc1c(O)c(-c2nc3ccccc3s2)cc2ccccc12,CC#N,36.0,349.0,505.0,https://doi.org/10.1016/j.saa.2014.01.120
11985,O=Cc1c(O)c(-c2nc3ccccc3s2)cc2ccccc12,CN(C)C=O,37.06,346.0,538.0,https://doi.org/10.1016/j.saa.2014.01.120
11986,COc1c2ccccc2c(-c2ccccc2)c2ccccc12,CCCCO,18.34,378.0,426.0,https://doi.org/10.1016/j.jphotochem.2004.01.020
11990,COc1c2ccccc2c(-c2ccccc2)c2ccccc12,CCCCCCC,1.94,376.0,420.0,https://doi.org/10.1016/j.jphotochem.2004.01.020
11991,COc1c2ccccc2c(-c2ccccc2)c2ccccc12,CCCCCC,1.89,378.0,420.0,https://doi.org/10.1016/j.jphotochem.2004.01.020
11993,COc1c2ccccc2c(-c2ccccc2)c2ccccc12,C1COCCO1,2.27,378.0,424.0,https://doi.org/10.1016/j.jphotochem.2004.01.020
11994,COc1c2ccccc2c(-c2ccccc2)c2ccccc12,CN(C)C=O,37.06,378.0,426.0,https://doi.org/10.1016/j.jphotochem.2004.01.020
12012,O=CC1=Cc2c(-c3ccccc3)oc(-c3ccccc3)c2C=C(C=O)C1,C1COCCO1,2.27,356.0,451.0,https://doi.org/10.1016/j.dyepig.2017.04.035
12015,O=CC1=Cc2c(-c3ccccc3)oc(-c3ccccc3)c2C=C(C=O)C1,CN(C)C=O,37.06,364.0,468.0,https://doi.org/10.1016/j.dyepig.2017.04.035
12018,OB(O)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,C1CCCCC1,2.02,332.8,384.0,https://doi.org/10.1016/j.jphotochem.2004.08.001
12019,OB(O)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CCOCC,4.42,330.0,398.0,https://doi.org/10.1016/j.jphotochem.2004.08.001
12020,OB(O)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,C1CCOC1,7.47,331.0,410.0,https://doi.org/10.1016/j.jphotochem.2004.08.001
12087,COc1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,C1CCCCC1,2.02,510.0,521.0,10.1021/jp052626n
12088,COc1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,C1CCOC1,7.47,508.0,521.0,10.1021/jp052626n
12091,COc1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,CC#N,36.0,505.0,517.0,10.1021/jp052626n
12094,CC1=[N+]2C(=C(c3ccccc3)c3ccc(C)n3[B-]2(F)F)C=C1,C1CCCCC1,2.02,512.0,524.0,10.1021/jp052626n
12095,CC1=[N+]2C(=C(c3ccccc3)c3ccc(C)n3[B-]2(F)F)C=C1,C1CCOC1,7.47,510.0,525.0,10.1021/jp052626n
12098,CC1=[N+]2C(=C(c3ccccc3)c3ccc(C)n3[B-]2(F)F)C=C1,CC#N,36.0,507.0,521.0,10.1021/jp052626n
12101,COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,C1CCCCC1,2.02,515.0,533.0,10.1021/jp052626n
12102,COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,C1CCOC1,7.47,514.0,536.0,10.1021/jp052626n
12105,COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,CC#N,36.0,511.0,531.0,10.1021/jp052626n
12108,CC1=[N+]2C(=C(c3ccc(C#N)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,C1CCCCC1,2.02,517.0,539.0,10.1021/jp052626n
12109,CC1=[N+]2C(=C(c3ccc(C#N)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,C1CCOC1,7.47,516.0,540.0,10.1021/jp052626n
12112,CC1=[N+]2C(=C(c3ccc(C#N)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,CC#N,36.0,512.0,537.0,10.1021/jp052626n
12115,CC1=[N+]2C(=C(c3ccc(N(C)C)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,C1CCCCC1,2.02,508.0,518.0,10.1021/jp052626n
12122,CC1=[N+]2C(=C(c3ccc(N4CCCCC4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,C1CCCCC1,2.02,509.0,519.0,10.1021/jp052626n
12123,CC1=[N+]2C(=C(c3ccc(N4CCCCC4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,C1CCOC1,7.47,507.0,527.0,10.1021/jp052626n
12129,CC1=[N+]2C(=C(c3ccc(N4CCOCC4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,C1CCCCC1,2.02,509.0,520.0,10.1021/jp052626n
12130,CC1=[N+]2C(=C(c3ccc(N4CCOCC4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,C1CCOC1,7.47,507.0,695.0,10.1021/jp052626n
12136,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1-c1cc2ccccc2s1,CC#N,36.0,321.0,443.0,DOI: 10.1021/ol103147t
12137,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1-c1cc2ccccc2s1,C1COCCO1,2.27,322.0,435.0,DOI: 10.1021/ol103147t
12138,Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,CCC#N,28.86,564.0,581.0,DOI: 10.1021/jp980383b
12139,Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,CCOCC,4.42,568.0,585.0,DOI: 10.1021/jp980383b
12142,Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,CC#N,36.0,570.0,586.0,DOI: 10.1021/jp980383b
12145,Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,C1CCOC1,7.47,572.0,591.0,DOI: 10.1021/jp980383b
12147,Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,C[N+](=O)[O-],36.16,572.0,588.0,DOI: 10.1021/jp980383b
12148,Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,C1COCCO1,2.27,572.0,590.0,DOI: 10.1021/jp980383b
12150,Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,CN(C)C=O,37.06,574.0,582.0,DOI: 10.1021/jp980383b
12151,Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,CC(=O)N(C)C,38.3,574.0,582.0,DOI: 10.1021/jp980383b
12164,Nc1cccc2c1C(=O)c1ccccc1-2,C1CCCCC1,2.02,407.0,471.0,DOI: 10.1021/jp980158u
12166,Nc1cccc2c1C(=O)c1ccccc1-2,CC#N,36.0,420.0,501.0,DOI: 10.1021/jp980158u
12168,Nc1ccc2c(c1)C(=O)c1ccccc1-2,C1CCCCC1,2.02,455.0,569.0,DOI: 10.1021/jp980158u
12172,Nc1ccc2c(c1)-c1ccccc1C2=O,C1CCCCC1,2.02,386.0,476.0,DOI: 10.1021/jp980158u
12174,Nc1ccc2c(c1)-c1ccccc1C2=O,CC#N,36.0,409.0,544.0,DOI: 10.1021/jp980158u
12176,Nc1cccc2c1-c1ccccc1C2=O,C1CCCCC1,2.02,427.0,513.0,DOI: 10.1021/jp980158u
12178,Nc1cccc2c1-c1ccccc1C2=O,CC#N,36.0,451.0,604.0,DOI: 10.1021/jp980158u
12180,CNc1cccc2c1C(=O)c1ccccc1-2,C1CCCCC1,2.02,432.0,497.0,DOI: 10.1021/jp980158u
12182,CNc1cccc2c1C(=O)c1ccccc1-2,CC#N,36.0,445.0,533.0,DOI: 10.1021/jp980158u
12184,CNc1ccc2c(c1)C(=O)c1ccccc1-2,C1CCCCC1,2.02,474.0,587.0,DOI: 10.1021/jp980158u
12188,CNc1ccc2c(c1)-c1ccccc1C2=O,C1CCCCC1,2.02,389.0,489.0,DOI: 10.1021/jp980158u
12190,CNc1ccc2c(c1)-c1ccccc1C2=O,CC#N,36.0,424.0,548.0,DOI: 10.1021/jp980158u
12192,CNc1cccc2c1-c1ccccc1C2=O,C1CCCCC1,2.02,449.0,536.0,DOI: 10.1021/jp980158u
12194,CNc1cccc2c1-c1ccccc1C2=O,CC#N,36.0,471.0,638.0,DOI: 10.1021/jp980158u
12196,CN(C)c1cccc2c1C(=O)c1ccccc1-2,C1CCCCC1,2.02,433.0,498.0,DOI: 10.1021/jp980158u
12198,CN(C)c1cccc2c1C(=O)c1ccccc1-2,CC#N,36.0,444.0,534.0,DOI: 10.1021/jp980158u
12200,CN(C)c1ccc2c(c1)C(=O)c1ccccc1-2,C1CCCCC1,2.02,484.0,600.0,DOI: 10.1021/jp980158u
12204,CN(C)c1ccc2c(c1)-c1ccccc1C2=O,C1CCCCC1,2.02,400.0,491.0,DOI: 10.1021/jp980158u
12206,CN(C)c1ccc2c(c1)-c1ccccc1C2=O,CC#N,36.0,431.0,557.0,DOI: 10.1021/jp980158u
12208,CN(C)c1cccc2c1-c1ccccc1C2=O,C1CCCCC1,2.02,412.0,532.0,DOI: 10.1021/jp980158u
12210,CN(C)c1cccc2c1-c1ccccc1C2=O,CC#N,36.0,439.0,646.0,DOI: 10.1021/jp980158u
12212,CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCCC,1.89,360.0,417.0,DOI: 10.1021/jp021141l
12215,CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,C1CCCCC1,2.02,364.0,417.0,DOI: 10.1021/jp021141l
12217,CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,C1CCC2CCCCC2C1,2.23,365.0,420.0,DOI: 10.1021/jp021141l
12219,CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCCCO,14.38,392.0,490.0,DOI: 10.1021/jp021141l
12220,CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCO,18.34,391.0,493.0,DOI: 10.1021/jp021141l
12221,CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CC(C)O,20.33,392.0,490.0,DOI: 10.1021/jp021141l
12224,CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CC#N,36.0,385.0,485.0,DOI: 10.1021/jp021141l
12241,C1=C(c2ccccc2)C(c2ccccc2)C(c2ccccc2)=C1,C1CCOC1,7.47,304.0,385.0,DOI: 10.1021/acs.jpcc.7b02125
12242,C1=C(c2ccccc2)C(c2ccccc2)=CC1c1ccccc1,C1CCOC1,7.47,290.0,345.0,DOI: 10.1021/acs.jpcc.7b02125
12251,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CC#N,36.0,291.5,420.0,DOI: 10.1021/jp062778y
12253,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CC(C)O,20.33,294.5,424.0,DOI: 10.1021/jp062778y
12254,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CN(C)C=O,37.06,293.5,425.0,DOI: 10.1021/jp062778y
12255,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CCCCO,18.34,295.0,427.0,DOI: 10.1021/jp062778y
12258,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,C1CCOC1,7.47,293.3,413.0,DOI: 10.1021/jp062778y
12261,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CCOCC,4.42,291.5,405.0,DOI: 10.1021/jp062778y
12262,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,C1COCCO1,2.27,292.5,410.0,DOI: 10.1021/jp062778y
