Tag,Chromophore,Solvent,abs,emi,epsilon,fast_epsilon
2369,CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=C(Cl)C=CC4=N3)=N1,C(Cl)(Cl)Cl,328.86,455.38,4.89,2.091
2370,CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=C(Cl)C=C(Cl)C4=N3)=N1,C(Cl)(Cl)Cl,330.0,458.38,4.89,2.091
2371,CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=CC=C(Br)C4=N3)=N1,C(Cl)(Cl)Cl,322.53,452.85,4.89,2.091
2372,CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=C(Br)C=CC4=N3)=N1,C(Cl)(Cl)Cl,328.92,459.21,4.89,2.091
2373,CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=CSC4=N3)=N1,C(Cl)(Cl)Cl,328.02,456.91,4.89,2.091
2374,CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NCC(OCC)=O)N4C=C(Cl)C=CC4=N3)=N1,C(Cl)(Cl)Cl,330.08,459.15,4.89,2.091
2375,CC(C)(C)NC(N1C=C(Cl)C=CC1=N2)=C2C3=CC(C4=CC=C(Cl)C=C4)=NN3C,C(Cl)(Cl)Cl,345.06,465.84,4.89,2.091
2376,CC(C)(C)NC(N1C=CC=CC1=N2)=C2C3=NN(C(C4=CC(Br)=CC=C4)=C3I)C5=CC=CC=C5,C(Cl)(Cl)Cl,320.0,460.4,4.89,2.091
2377,O=C(OCC)/C(N1N=C(C=CC=C2)C2=N1)=C/C3=CC=C(N(C)C)C=C3,CO,391.0,519.0,33.6,1.764
2378,O=C(OCC)/C(N1N=C(C=CC=C2)C2=N1)=C/C3=CC=C(N(CC)CC)C=C3,CO,399.0,463.0,33.6,1.764
2379,O=C(OCC)/C(N1N=C(C=CC=C2)C2=N1)=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3,CO,398.0,463.0,33.6,1.764
2380,O=C(OCC)/C(N1N=C(C=CC=C2)C2=N1)=C/C3=CC=C(N4CCOCC4)C=C3,CO,372.0,505.0,33.6,1.764
2381,O=C(OCC)/C(N1N=NC2=C1C=CC=C2)=C/C3=CC=C(N(C)C)C=C3,CO,390.0,467.0,33.6,1.764
2382,O=C(OCC)/C(N1N=NC2=C1C=CC=C2)=C/C3=CC=C(N(CC)CC)C=C3,CO,398.0,466.0,33.6,1.764
2383,O=C(OCC)/C(N1N=NC2=C1C=CC=C2)=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3,CO,398.0,566.0,33.6,1.764
2384,O=C(OCC)/C(N1N=NC2=C1C=CC=C2)=C/C3=CC=C(N4CCOCC4)C=C3,CO,372.0,467.0,33.6,1.764
2385,C1(C(C=CC=C2)=C2C3=C4N=C(C5=CC=C(C6=CC=CC=C6)C7=NSN=C57)N3C8=CC=CC=C8)=C4C=CC=C1,CC1=CC=CC=C1,414.0,537.0,2.43,2.241
2386,CC(C=C1)=CC=C1C(C2=NSN=C32)=CC=C3C4=NC5=C(N4C6=CC=CC=C6)C7=C(C=CC=C7)C8=C5C=CC=C8,CC1=CC=CC=C1,413.0,538.0,2.43,2.241
2387,COC(C=C1)=CC=C1C(C2=NSN=C32)=CC=C3C4=NC5=C(N4C6=CC=CC=C6)C7=C(C=CC=C7)C8=C5C=CC=C8,CC1=CC=CC=C1,419.0,549.0,2.43,2.241
2388,CCOC(C=C1)=CC=C1C(C2=NSN=C32)=CC=C3C4=NC5=C(N4C6=CC=CC=C6)C7=C(C=CC=C7)C8=C5C=CC=C8,CC1=CC=CC=C1,417.0,549.0,2.43,2.241
2389,FC(C=C1)=CC=C1C(C2=NSN=C32)=CC=C3C4=NC5=C(N4C6=CC=CC=C6)C7=C(C=CC=C7)C8=C5C=CC=C8,CC1=CC=CC=C1,416.0,541.0,2.43,2.241
2390,FC(C(C=C1)=CC=C1C(C2=NSN=C32)=CC=C3C4=NC5=C(N4C6=CC=CC=C6)C7=C(C=CC=C7)C8=C5C=CC=C8)(F)F,CC1=CC=CC=C1,420.0,550.0,2.43,2.241
2391,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(S(C5=CC=CC=C5)(=O)=O)/C(OC4(C)C)=C(C#N)\C#N)=C3,C(Cl)(Cl)Cl,506.0,601.0,4.89,2.091
2392,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(SC5=CC=CC=C5)/C(OC4(C)C)=C(C#N)\C#N)=C3,C(Cl)(Cl)Cl,468.0,588.0,4.89,2.091
2393,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(C#N)/C(OC4(C)C)=C(C#N)\C#N)=C3,C(Cl)(Cl)Cl,514.0,608.0,4.89,2.091
2394,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5S(C6=CC=CC=C6)(=O)=O)(C)OC5=C(C#N)\C#N,C(Cl)(Cl)Cl,515.0,725.0,4.89,2.091
2395,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5SC6=CC=CC=C6)(C)OC5=C(C#N)\C#N,C(Cl)(Cl)Cl,463.0,665.0,4.89,2.091
2396,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5C#N)(C)OC5=C(C#N)\C#N,C(Cl)(Cl)Cl,523.0,720.0,4.89,2.091
2397,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4S(C5=CC=CC=C5)(=O)=O)(C)OC4=C(C#N)\C#N,C(Cl)(Cl)Cl,566.0,717.0,4.89,2.091
2398,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4SC5=CC=CC=C5)(C)OC4=C(C#N)\C#N,C(Cl)(Cl)Cl,503.0,645.0,4.89,2.091
2399,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4C#N)(C)OC4=C(C#N)\C#N,C(Cl)(Cl)Cl,572.0,711.0,4.89,2.091
2400,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6S(C7=CC=CC=C7)(=O)=O)(C)OC6=C(C#N)\C#N,C(Cl)(Cl)Cl,570.0,788.0,4.89,2.091
2401,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6SC7=CC=CC=C7)(C)OC6=C(C#N)\C#N,C(Cl)(Cl)Cl,509.0,718.0,4.89,2.091
2402,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6C#N)(C)OC6=C(C#N)\C#N,C(Cl)(Cl)Cl,580.0,790.0,4.89,2.091
2403,CN1C2=NC(C3=CC=C(C)C=C3)=C(C4=CC=C(OC)C=C4)C=C2C(C5=CC=CC=C5)=C1C6=CC=C(OC)C=C6,C1CCOC1,332.0,423.0,7.47,1.977
2404,CN1C2=NC(C3=CC=C(C)C=C3)=C(C4=CC=C(OC)C=C4)C=C2C(C5=CC=CC=C5)=C1C6=CC=C(F)C=C6,C1CCOC1,333.0,423.0,7.47,1.977
2405,CN1C2=NC(C3=CC=C(OCO4)C4=C3)=C(C5=CC6=C(C=CC=C6)C=C5)C=C2C(C7=CC=CC=C7)=C1C8=CC=C(OC)C=C8,C1CCOC1,334.0,429.0,7.47,1.977
2406,CN1C2=NC(C3=CC=C4C(C=CC=C4)=C3)=C(C5=CC=C(C)C=C5)C=C2C(C6=CC=C(OC)C=C6)=C1C7=CC=C(F)C=C7,C1CCOC1,332.0,457.0,7.47,1.977
2407,CN1C2=NC(C3=CC=C4C(C=CC=C4)=C3)=C(C5=CC=C(C)C=C5)C=C2C(C6=CC=C(OC)C=C6)=C1C7=CC=CC=C7,C1CCOC1,332.0,462.0,7.47,1.977
2408,CN1C2=NC(C3=CC=CC(OC)=C3)=C(C4=CC5=C(C=CC=C5)C=C4)C=C2C(C6=CC=C(C)C=C6)=C1C7=CC=C(F)C=C7,C1CCOC1,331.0,437.0,7.47,1.977
2413,NC1=C(C2=CC=C(OC)C=C2)C(C#N)=C3C=CC=CN31,CN(C)C=O,393.0,497.0,37.06,2.045
2414,NC1=C(C2=CC=C(Br)C=C2)C(C#N)=C3C=CC=CN31,CN(C)C=O,398.0,493.0,37.06,2.045
2415,NC1=C(C2=CC=CC=C2)C(C#N)=C3C=CC=CN31,CN(C)C=O,398.0,496.0,37.06,2.045
2416,NC1=C(C2=CC=C(C=CC=C3)C3=C2)C(C#N)=C4C=CC=CN41,CN(C)C=O,398.0,505.0,37.06,2.045
2417,NC1=C(C2=C(C=CC=C3)C3=CC=C2)C(C#N)=C4C=CC=CN41,CN(C)C=O,397.0,512.0,37.06,2.045
2418,NC1=C(C2=CC=C(OC3=CC=CC=C3)C=C2)C(C#N)=C4C=CC=CN41,CN(C)C=O,400.0,494.0,37.06,2.045
2419,NC1=C(C2=CC=C(C3=CC=CC=C3)C=C2)C(C#N)=C4C=CC=CN41,CN(C)C=O,398.0,496.0,37.06,2.045
2420,NC1=C(C2=CC3=C(C4=C(C=CC=C4)C3)C=C2)C(C#N)=C5C=CC=CN51,CN(C)C=O,398.0,490.0,37.06,2.045
2421,NC1=C(C2=NNC3=C2C=CC=C3)C(C#N)=C4C=CC=CN41,CN(C)C=O,399.0,493.0,37.06,2.045
2422,NC1=C(C2=C(O)C=CC=C2)C(C#N)=C3C=CC=CN31,CN(C)C=O,392.0,494.0,37.06,2.045
2423,NC1=C(C#CC2=CC=CC=C2)C(C#N)=C3C=CC=CN31,CN(C)C=O,348.0,404.0,37.06,2.045
2424,NC1=C(C2=CC(C=CC=C3)=C3O2)C(C#N)=C4C=CC=CN41,CN(C)C=O,373.0,476.0,37.06,2.045
2425,NC1=C(C2=C(F)C=CC=C2)C(C#N)=C3C=CC=CN31,CN(C)C=O,383.0,493.0,37.06,2.045
2426,NC1=C(C2=CC=CC=C2)C(C#N)=C3C=NC=CN31,CN(C)C=O,399.0,494.0,37.06,2.045
2427,F[B-]([N+]1=CC=CC1=C2C3=CC=C(C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)C=C3)(F)N5C2=CC=C5,C1CCOC1,501.5,519.0,7.47,1.977
2428,F[B-]([N+]1=CC=CC1=C2C3=CC(F)=C(C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)C=C3)(F)N5C2=CC=C5,C1CCOC1,504.5,526.0,7.47,1.977
2429,F[B-]([N+]1=CC=CC1=C2C3=CC(C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)=CC=C3)(F)N5C2=CC=C5,C1CCOC1,502.0,520.0,7.47,1.977
2430,F[B-]([N+]1=CC=CC1=C2C3=CC=C(C(OC(C4=CC=CC=C4)C(NC(C)(C)C)=O)=O)C=C3)(F)N5C2=CC=C5,C1CCOC1,504.5,528.0,7.47,1.977
2431,F[B-]([N+]1=CC=CC1=C2C3=CC=C(C(OC(C4=CC=C(Br)C=C4)C(NC(C)(C)C)=O)=O)C=C3)(F)N5C2=CC=C5,C1CCOC1,505.0,526.0,7.47,1.977
2432,F[B-]([N+]1=CC=CC1=C2C3=CC=C(C(OC(C4=CC=C(C(F)(F)F)C=C4)C(NC(C)(C)C)=O)=O)C=C3)(F)N5C2=CC=C5,C1CCOC1,504.5,528.0,7.47,1.977
2433,F[B-]([N+]1=CC=CC1=C2C3=CC=C(C(OC(C4=CC=C([N+]([O-])=O)C=C4)C(NC(C)(C)C)=O)=O)C=C3)(F)N5C2=CC=C5,C1CCOC1,504.5,529.0,7.47,1.977
2434,F[B-]([N+]1=CC=CC1=C2C3=CC=C(C(C(NC(C)(C)C)=O)N(CC4=CC=CC=C4)C(C5=CC=CC=C5)=O)C=C3)(F)N6C2=CC=C6,C1CCOC1,501.5,519.0,7.47,1.977
2435,F[B-](F)(N1C2=CC=C1)[N+]3=CC=CC3=C2C4=CC=C(C=C4)C(N(C(C5=CC=CC=C5)=O)CC6=CC=C(OC)C=C6)C(NC(C)(C)C)=O,C1CCOC1,501.5,519.0,7.47,1.977
2436,F[B-]([N+]1=CC=CC1=C2C3=CC=C(C(N(C(C4=CC=CC=C4)C(NC(C)(C)C)=O)CC5=CC=C(OC)C=C5)=O)C=C3)(F)N6C2=CC=C6,C1CCOC1,502.0,519.0,7.47,1.977
2437,F[B-]([N+]1=CC=CC1=C2C3=CC(N(C(C4=CC=CC=C4)=O)C(C(NC(C)(C)C)=O)C5=CC(Br)=CC(Br)=C5)=CC=C3)(F)N6C2=CC=C6,C1CCOC1,501.5,519.0,7.47,1.977
2438,F[B-](F)(N1C2=CC=C1)[N+]3=C(C4=CC=C([N+]([O-])=O)C=C4)C=CC3=C2C5=CC=C(C=C5)C(OC(C6=CC=CC=C6)=O)C(NC(C)(C)C)=O,C1CCOC1,537.0,565.0,7.47,1.977
2439,F[B-](F)(N1C2=CC=C1)[N+]3=C(C4=CC=C([N+]([O-])=O)C=C4)C=CC3=C2C5=CC(F)=C(C=C5)C(OC(C6=CC=CC=C6)=O)C(NC(C)(C)C)=O,C1CCOC1,538.5,568.0,7.47,1.977
2440,F[B-]1(F)N2C=CC=C2C(C3=CC(C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)=CC=C3)=C5[N+]1=C(C6=CC=C([N+]([O-])=O)C=C6)C=C5,C1CCOC1,535.5,564.0,7.47,1.977
2441,F[B-]1(F)N2C=CC=C2C(C3=CC=C(C(OC(C4=CC=C(C(F)(F)F)C=C4)C(NC(C)(C)C)=O)=O)C=C3)=C5[N+]1=C(C6=CC=C([N+]([O-])=O)C=C6)C=C5,C1CCOC1,538.5,569.0,7.47,1.977
2462,C1(OC=C2)=C2C=C(OC=C3)C3=C1,C(Cl)Cl,371.0,401.0,9.02,2.028
2463,C1(OC(C2=CC=CC=C2)=C3)=C3C=C(OC(C4=CC=CC=C4)=C5)C5=C1,C(Cl)Cl,370.0,411.0,9.02,2.028
2464,C1(OC(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=C5)=C5C=C(OC(C6=CC=C(N(C7=CC=CC=C7)C8=CC=CC=C8)C=C6)=C9)C9=C1,C(Cl)Cl,376.0,467.0,9.02,2.028
2465,C1(OC(C2=CC=C(N3C4=CC=CC=C4C5=C3C=CC=C5)C=C2)=C6)=C6C=C(OC(C7=CC=C(N(C8=CC=CC=C89)C%10=C9C=CC=C%10)C=C7)=C%11)C%11=C1,C(Cl)Cl,372.0,413.0,9.02,2.028
2466,FC(C(F)=C1F)=C(F)C(F)=C1C2=CC3=C(O2)C=C4C(OC(C5=C(F)C(F)=C(F)C(F)=C5F)=C4)=C3,C(Cl)Cl,351.0,409.0,9.02,2.028
2467,C1(OC(C2=CC=CC=C2)=C3)=C3C=C(C=C(C4=CC=CC=C4)O5)C5=C1,C(Cl)Cl,357.0,376.0,9.02,2.028
2468,C1(OC(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=C5)=C5C=C(C=C6C7=CC=C(N(C8=CC=CC=C8)C9=CC=CC=C9)C=C7)C(O6)=C1,C(Cl)Cl,358.0,455.0,9.02,2.028
2469,C1(OC(C2=CC=C(N3C4=CC=CC=C4C5=C3C=CC=C5)C=C2)=C6)=C6C=C(C=C7C8=CC=C(N(C9=CC=CC=C9%10)C%11=C%10C=CC=C%11)C=C8)C(O7)=C1,C(Cl)Cl,357.0,402.0,9.02,2.028
2470,FC(C(F)=C1F)=C(F)C(F)=C1C2=CC3=C(O2)C=C(O4)C(C=C4C5=C(F)C(F)=C(F)C(F)=C5F)=C3,C(Cl)Cl,354.0,377.0,9.02,2.028
2471,C1(OC(C2=CC=CC=C2)=C3)=C3C(C=CC4=C5C=C(C6=CC=CC=C6)O4)=C5C=C1,C(Cl)Cl,379.0,388.0,9.02,2.028
2473,C1(OC(C2=CC=CC=C2)=C3C4=CC=CC=C4)=C3C(C=CC5=C6C(C7=CC=CC=C7)=C(C8=CC=CC=C8)O5)=C6C=C1,C(Cl)Cl,380.0,395.0,9.02,2.028
2474,C1(C=C(C2=CC=CC=C2)O3)=C3C(C=CC4=C5OC(C6=CC=CC=C6)=C4)=C5C=C1,C(Cl)Cl,377.0,387.0,9.02,2.028
2475,C1(OC(C2=CC=CC=C2)=C3)=C3C=C(C=C(OC(C4=CC=CC=C4)=C5)C5=C6)C6=C1,C(Cl)Cl,408.0,417.0,9.02,2.028
2476,C1(OC(C2=CC=CC=C2)=C3)=C3C=C(C=C(C=C(OC(C4=CC=CC=C4)=C5)C5=C6)C6=C7)C7=C1,C(Cl)Cl,483.0,490.0,9.02,2.028
2478,C1(C=C(C2=CC=CC=C2)O3)=C3C(C=C(C=CC4=C5OC(C6=CC=CC=C6)=C4)C5=C7)=C7C=C1,C(Cl)Cl,422.0,434.0,9.02,2.028
2479,COC1=CC=C(C#CC2=CC=C(C#CC3=CC=CC=C3C#N)C=C2C#N)C=C1,C(Cl)(Cl)Cl,359.0,409.0,4.89,2.091
2480,CSC1=CC=C(C#CC2=CC=C(C#CC3=CC=CC=C3C#N)C=C2C#N)C=C1,C(Cl)(Cl)Cl,366.0,429.0,4.89,2.091
2481,CN(C)C1=CC=C(C#CC2=CC=C(C#CC3=CC=CC=C3C#N)C=C2C#N)C=C1,C(Cl)(Cl)Cl,414.0,506.0,4.89,2.091
2482,N#CC1=CC(C#CC2=CC=CC=C2C#N)=CC=C1C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3,C(Cl)(Cl)Cl,420.0,518.0,4.89,2.091
2483,COC1=CC=C(C#CC2=CC=C(C#CC3=CC(C#N)=CC=C3C#N)C=C2C#N)C=C1,C(Cl)(Cl)Cl,368.0,444.0,4.89,2.091
2484,CSC1=CC=C(C#CC2=CC=C(C#CC3=CC(C#N)=CC=C3C#N)C=C2C#N)C=C1,C(Cl)(Cl)Cl,374.0,460.0,4.89,2.091
2485,CN(C)C1=CC=C(C#CC2=CC=C(C#CC3=CC(C#N)=CC=C3C#N)C=C2C#N)C=C1,C(Cl)(Cl)Cl,421.0,552.0,4.89,2.091
2486,N#CC1=CC(C#CC2=CC(C#N)=CC=C2C#N)=CC=C1C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3,C(Cl)(Cl)Cl,432.0,565.0,4.89,2.091
2487,COC1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC=CC=C3)C=C2C#N)C=C1,C(Cl)(Cl)Cl,395.0,449.0,4.89,2.091
2488,CSC1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC=CC=C3)C=C2C#N)C=C1,C(Cl)(Cl)Cl,410.0,468.0,4.89,2.091
2489,CN(C)C1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC=CC=C3)C=C2C#N)C=C1,C(Cl)(Cl)Cl,449.0,579.0,4.89,2.091
2490,N#CC1=CC(C#CC2=CC=CC=C2)=C(C#N)C=C1C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3,C(Cl)(Cl)Cl,452.0,586.0,4.89,2.091
2491,COC1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC=CC=C3C#N)C=C2C#N)C=C1,C(Cl)(Cl)Cl,397.0,459.0,4.89,2.091
2492,CSC1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC=CC=C3C#N)C=C2C#N)C=C1,C(Cl)(Cl)Cl,402.0,488.0,4.89,2.091
2493,CN(C)C1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC=CC=C3C#N)C=C2C#N)C=C1,C(Cl)(Cl)Cl,462.0,594.0,4.89,2.091
2494,N#CC1=CC(C#CC2=CC=CC=C2C#N)=C(C#N)C=C1C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3,C(Cl)(Cl)Cl,464.0,609.0,4.89,2.091
2495,COC1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC(C#N)=CC=C3C#N)C=C2C#N)C=C1,C(Cl)(Cl)Cl,402.0,473.0,4.89,2.091
2496,CSC1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC(C#N)=CC=C3C#N)C=C2C#N)C=C1,C(Cl)(Cl)Cl,410.0,506.0,4.89,2.091
2497,CN(C)C1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC(C#N)=CC=C3C#N)C=C2C#N)C=C1,C(Cl)(Cl)Cl,476.0,624.0,4.89,2.091
2498,N#CC1=CC(C#CC2=CC(C#N)=CC=C2C#N)=C(C#N)C=C1C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3,C(Cl)(Cl)Cl,479.0,639.0,4.89,2.091
2499,N#CC1=CC(C#CC2=CC(C#N)=CC=C2C#N)=C(C#N)C=C1C#CC3=CC=C(N(C4=CC=C(C#N)C=C4)C5=CC=C(C#N)C=C5)C=C3,C(Cl)(Cl)Cl,426.0,525.0,4.89,2.091
2500,N#CC1=CC(C#CC2=CC(C#N)=CC=C2C#N)=C(C#N)C=C1C#CC3=CC=C(N(C4=CC=C(OC)C=C4)C5=CC=C(OC)C=C5)C=C3,C(Cl)(Cl)Cl,498.0,721.0,4.89,2.091
2501,N#CC1=CC(C#CC2=CC(C#N)=CC=C2C#N)=C(C#N)C=C1C#CC3=CC=C(N(C4=CC=C(C5=CC=CC=C5)C=C4)C6=CC=C(C7=CC=CC=C7)C=C6)C=C3,C(Cl)(Cl)Cl,491.0,671.0,4.89,2.091
2502,N#CC1=CC(C#CC2=CC(C#N)=CC=C2C#N)=C(C#N)C=C1C#CC3=CC=C(N(C4=CC=C(C5=CC=C(C#N)C=C5)C=C4)C6=CC=C(C7=CC=C(C#N)C=C7)C=C6)C=C3,C(Cl)(Cl)Cl,473.0,611.0,4.89,2.091
2503,COC(C=C1)=CC=C1C(C=C2)=CC=C2N(C3=CC=C(C4=CC=C(OC)C=C4)C=C3)C5=CC=C(C#CC6=CC(C#N)=C(C#CC7=CC(C#N)=CC=C7C#N)C=C6C#N)C=C5,C(Cl)(Cl)Cl,498.0,732.0,4.89,2.091
2504,F[B-]([N+]1=CC=CC1=C2C3=CC=C(C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)C=C3)(F)N5C2=CC=C5,CCOC(=O)C,499.5,518.0,6.03,1.882
2505,F[B-]([N+]1=C(C)C=CC1=C2C3=CC=C(C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)C=C3)(F)N5C2=CC=C5C,CCOC(=O)C,509.5,525.0,6.03,1.882
2506,F[B-]([N+]1=C(CC)C=CC1=C2C3=CC=C(C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)C=C3)(F)N5C2=CC=C5CC,CCOC(=O)C,510.5,526.0,6.03,1.882
2507,F[B-]([N+]1=CC=CC1=C2C(S3)=CC=C3C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)(F)N5C2=CC=C5,CCOC(=O)C,509.5,657.0,6.03,1.882
2508,F[B-]([N+]1=C(C)C=CC1=C2C(S3)=CC=C3C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)(F)N5C2=CC=C5C,CCOC(=O)C,520.5,645.0,6.03,1.882
2509,F[B-]([N+]1=C(C)C(Br)=CC1=C2C(C=C3)=CC=C3C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)(F)N5C2=CC(Br)=C5C,CCOC(=O)C,540.0,561.0,6.03,1.882
2510,F[B-]([N+]1=CC(C(C(NC(C)(C)C)=O)OC(C2=CC=CC=C2)=O)=CC1=C3C4=CC=CC=C4)(F)N5C3=CC=C5,CCOC(=O)C,505.0,525.5,6.03,1.882
2511,F[B-]([N+]1=CC(C(C(NC(C)(C)C)=O)OC(C2=CC=CC=C2)=O)=CC1=C3C4=C(C)C=C(C)C=C4C)(F)N5C3=CC=C5,CCOC(=O)C,505.5,522.0,6.03,1.882
2512,F[B-]([N+]1=CC(C(C(NC(C)(C)C)=O)OC(C2=CC=CC=C2)=O)=CC1=C3C4=CC=C(Br)C=C4)(F)N5C3=CC=C5,CCOC(=O)C,507.0,529.5,6.03,1.882
2513,F[B-]([N+]1=CC(C(C(NC(C)(C)C)=O)OC(C2=CC=CC=C2)=O)=CC1=C3C4=CC=C(C(F)(F)F)C=C4)(F)N5C3=CC=C5,CCOC(=O)C,509.5,530.5,6.03,1.882
2514,F[B-]([N+]1=CC(C(C(NC(C)(C)C)=O)OC(C2=CC=CC=C2)=O)=CC1=C3C4=CC=CS4)(F)N5C3=CC=C5,CCOC(=O)C,513.5,646.0,6.03,1.882
2515,CNC1=NC=NC2=C1C3=CC(C4=CC=CC=C4)=NN3C(C5=CC=CC=C5)=C2,C(Cl)Cl,330.0,424.0,9.02,2.028
2516,CNC1=NC=NC2=C1C3=CC(C4=CC=CC=C4)=NN3C(C5=CC=C(C#N)C=C5)=C2,C(Cl)Cl,329.0,456.0,9.02,2.028
2517,CNC1=NC=NC2=C1C3=CC(C4=CC=CC=C4)=NN3C(C5=CC=C(C(F)(F)F)C=C5)=C2,C(Cl)Cl,333.0,438.0,9.02,2.028
2518,CNC1=NC=NC2=C1C3=CC(C4=CC=CC=C4)=NN3C(C5=CC=C(OC)C=C5)=C2,C(Cl)Cl,324.0,420.0,9.02,2.028
2519,CNC1=NC=NC2=C1C3=CC(C4=CC=CC=C4)=NN3C(C5=CC=C(N(C)C)C=C5)=C2,C(Cl)Cl,367.0,452.0,9.02,2.028
2520,CNC1=NC=NC2=C1C3=CC(C4=CC=C(C#N)C=C4)=NN3C(C5=CC=CC=C5)=C2,C(Cl)Cl,337.0,422.0,9.02,2.028
2521,CNC1=NC=NC2=C1C3=CC(C4=CC=C(C(F)(F)F)C=C4)=NN3C(C5=CC=CC=C5)=C2,C(Cl)Cl,333.0,420.0,9.02,2.028
2522,CNC1=NC=NC2=C1C3=CC(C4=CC=C(OC)C=C4)=NN3C(C5=CC=CC=C5)=C2,C(Cl)Cl,328.0,424.0,9.02,2.028
2523,CNC1=NC=NC2=C1C3=CC(C4=CC=C(N(C)C)C=C4)=NN3C(C5=CC=CC=C5)=C2,C(Cl)Cl,348.0,532.0,9.02,2.028
2524,CN(C(C)=O)C1=NC=NC2=C1C3=CC(C4=CC=CC=C4)=NN3C(C5=CC=C(N(C)C)C=C5)=C2,C(Cl)Cl,403.0,504.0,9.02,2.028
2525,CN(C(C)=O)C1=NC=NC2=C1C3=CC(C4=CC=C(N(C)C)C=C4)=NN3C(C5=CC=CC=C5)=C2,C(Cl)Cl,393.0,604.0,9.02,2.028
2526,CNC1=NC=NC2=C1C3=CC(C4=CC=C(N(C)C)C=C4)=NN3C(C5=CC=C(N(C)C)C=C5)=C2,C(Cl)Cl,352.0,492.0,9.02,2.028
2527,CN(C(C)=O)C1=NC=NC2=C1C3=CC(C4=CC=C(N(C)C)C=C4)=NN3C(C5=CC=C(N(C)C)C=C5)=C2,C(Cl)Cl,404.0,582.0,9.02,2.028
2528,CNC1=NC=NC2=C1C3=CC(CCC)=NN3C(CCC)=C2,C(Cl)Cl,325.0,386.0,9.02,2.028
