SoluteSMILES,SolventSMILES,DeltaGsolv
CC(C)(C)C1=CC=C2C(N=[N+](C3=CC(C(C)(C)C)=CC=C3)C4=C2C=C(Cl)C=C4)=C1,C(Cl)Cl,117.0
CC(C)(C)C1=CC=C2C(N=[N+](C3=CC(C(C)(C)C)=CC=C3)C4=C2C=C(Br)C=C4)=C1,C(Cl)Cl,114.0
CC(C)C1=CC=C2C(N=[N+](C3=CC(C(C)C)=CC=C3)C4=C2C=CC=C4)=C1,C(Cl)Cl,78.0
CC(C)(C)C1=CC=C2C(N=[N+](C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=C2C=CC=C4)=C1,C(Cl)Cl,89.0
FC(F)(F)C1=CC(C(F)(F)F)=CC([N+]2=NC3=C(OC)C=C(OC)C=C3C4=C2C=CC=C4)=C1,C(Cl)Cl,87.0
CCN(C=C/1)C2=CC=CC=C2C1=C\C=C\C3=CC=[N+](CC)C4=C3C=CC=C4.[I-],CO,21.0
C1(C#CC2=CC=CC=C2)=CC=CC=C1,CCO,31.0
C1(/C=C/C=C/C2=CC=CC=C2)=CC=CC=C1,CCCCCC,26.0
C1(C#CC#CC2=CC=CC=C2)=CC=CC=C1,CCO,4.0
C1(C=CC=CC=CC2=CC=CC=C2)=CC=CC=C1,C1CCCCC1,28.0
OC(C1=C(C2=C3C=C(Cl)C(C=C3OC4=C2C=C(Cl)C(O)=C4)=O)C=CC=C1)=O,O,12.0
C1(C2=CC=CC=C2)=NC=C(C3=CC=CC=C3)O1,C1CCCCC1,42.0
C[N+]1=CC=CC=C1C=CC2=CC=C(N(C)C)C=C2.[I-],CO,124.0
CC1=NC2=CC=CC=C2O1,C1CCCCC1,23.0
CCN(C1=C(S2)C=CC=C1)C2=CC=CC=CC(S3)=[N+](CC)C4=C3C=CC=C4.[I-],C(Cl)(Cl)Cl,11.0
O=[N+](C1=CC=C(C=C1)C=CC2=CC=C(N(C)C)C=C2)[O-],CC1=CC=CC=C1,156.0
OC(C1=C(C2=C3C=CC(C=C3OC4=C2C=CC(O)=C4)=O)C=CC(C(O)=O)=C1)=O,O,22.0
OC(C1=C(C2=C3C=CC(C(C=C4)=C3OC5=C2C=CC6=C5C=CC(O)=C6)=CC4=O)C=CC(C(O)=O)=C1)=O,O,81.0
OC(C1=C(C2=C3C=C/C(C=C3OC4=C2C=CC(N(C)C)=C4)=[N+](C)\C)C=CC(C(O)=O)=C1)=O.[Cl-],CO,25.0
OC(C1=C(C2=C3C=C(Cl)C(C=C3OC4=C2C=C(Cl)C(O)=C4)=O)C=C(C(O)=O)C=C1)=O,O,21.0
OC(C1=C(C2=C3C=CC(C=C3OC4=C2C=CC(O)=C4)=O)C=CC(CCl)=C1)=O,O,26.0
OC(C1=C(C2=C3C=C/C(C=C3OC4=C2C=CC(NCC)=C4)=[N+]([H])\CC)C=CC(C(O)=O)=C1)=O.[Cl-],O,26.0
O=C1OC2=C(C=C(F)C(O)=C2F)C(C)=C1,O,131.0
CCNC1=C(C)C=C2C(OC3=CC(C(C)=CC3=C2C4=CC=C(C(O)=O)C=C4C(O)=O)=[NH+]CC)=C1.[Cl-],O,22.0
OC(C1=C(C2=C3C=C(Cl)C(C(Cl)=C3OC4=C2C=C(Cl)C(O)=C4Cl)=O)C(Cl)=C(C(ON5C(CCC5=O)=O)=O)C=C1Cl)=O,O,26.0
OC(C1=C(C2=C3C=C(OC)C(C(Cl)=C3OC4=C2C=C(OC)C(O)=C4Cl)=O)C=C(C(O)=O)C=C1)=O,O,28.0
OC(C1=C(C2=C3C=C(Cl)C(C=C3OC4=C2C=C(Cl)C(O)=C4)=O)C(Cl)=C(C(ON5C(CCC5=O)=O)=O)C=C1Cl)=O,O,21.0
O=[N+](C1=CC=C(NCC2=CC=CC=C2)C3=NON=C31)[O-],CCO,70.0
O=C1OC2=C(C=CC(OC)=C2)C(CC(O)=O)=C1,CO,59.0
[H][N+]1=CC=CC2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C(OCC5=CC=CC=C5)=C12,CO,139.0
C12=CC=CC=C1C(C#CC3=CC=CC=C3)=C4C=CC=CC4=C2C#CC5=CC=CC=C5,C1CCCCC1,16.0
C12=CC=CC=C1C(C3=CC=CC=C3)=C4C=CC=CC4=C2C5=CC=CC=C5,C1CCCCC1,6.0
CN1C2=C(C3=C1C=CC=C3)C=CC=C2,C1CCCCC1,13.0
CN(C)C1=CC2=[N+]([H])C3=CC(N(C)C)=CC=C3C=C2C=C1.[Cl-],CCO,89.0
NC1=CC2=[N+]([H])C3=CC(N)=C(C)C=C3C=C2C=C1C.[Cl-],CCO,32.0
O=C1OC2=C(C=C(S(=O)(O)=O)C(N)=C2)C(C)=C1CC(O)=O,O,100.0
CCC1=C(C(C(F)(F)F)=CC(O2)=O)C2=CC3=C1C(CS(=O)([O-])=O)=CC(C)(C)N3CCCCCC(O)=O.[Na+],O,109.0
NC1=CC=C(C(C2=CC(C([O-])=O)=CC=C2C([O-])=O)=C(C=C/3)C4=C(S(=O)([O-])=O)C3=[N+]([H])/[H])C(O4)=C1S(=O)([O-])=O.[Li+].[Li+].[Li+],O,20.0
O=C(O)C1=CC=C(C2=C3C=C4C(C)(C)C(C)N=C4C(S(=O)(O)=O)=C3OC5=C2C=C6C(C)(C)C(C)NC6=C5S(=O)(O)=O)C=C1,O,19.0
O=S(C1=C2C(C(C3=C(Cl)C(SCC(NCCCCCC([O-])=O)=O)=C(Cl)C(Cl)=C3C([O-])=O)=C4C=C5C(C)CC(C)(C)NC5=C(S(=O)(O)=O)C4=[O+]2)=CC6=C1NC(C)(C)CC6C)(O)=O.[Na+],O,20.0
O=C(C1=CC=CC(C2=C3C=C4C(CS(=O)(O)=O)=CC(C)(C)N=C4C=C3OC5=C2C=C6C(CS(=O)(O)=O)=CC(C)(C)NC6=C5)=C1C(O)=O)O,O,327.0
O=S(CC1=CC(C)(C)N(C)C2=CC3=[O+]C4=CC5=C(C=C4C(C6=CC=C(C(O)=O)C=C6C(O)=O)=C3C=C12)C(CS(=O)(O)=O)=CC(C)(C)N5C)([O-])=O,O,30.0
O=S(CC1=CC(C)(C)N(C)C2=CC3=[O+]C4=CC5=C(C=C4C(C6=C(Cl)C(SCC(ON7C(CCC7=O)=O)=O)=C(Cl)C(Cl)=C6C(O)=O)=C3C=C12)C(CS(=O)(O)=O)=CC(C)(C)N5C)([O-])=O.CCN(CC)CC,O,17.0
O=C1C=C(C)C2=CC=C(N)C=C2O1,O,88.0
C12=CC=CC=C1C=C3C=CC=CC3=C2,C1CCCCC1,3.0
O=C(O)CCCN1C(C)(C)CC(C)C2=C1C=C3C(C(C)=CC(O3)=O)=C2,O,89.0
O=C(O)CCCN1C(C)(C)CC(C)C2=C1C=C3C(C=C(C(OCC)=O)C(O3)=O)=C2,O,48.0
[H]/[N+]([H])=C1C=C2N(CCCC(O)=O)C3=CC(N)=CC=C3C=C2C=C/1.O=Cl(=O)([O-])=O,O,54.0
O=C(N(C)CCCC([O-])=O)C(C=CC=C1)=C1C(C2=CC=C(N)C(S(=O)(O)=O)=C2O3)=C4C3=C(S(=O)(O)=O)/C(C=C4)=[N+]([H])/[H],O,25.0
C/[N+](C)=C1C=C2N(CCCC(O)=O)C3=CC(N(C)C)=CC=C3C=C2C=C/1.O=Cl(=O)([O-])=O,O,32.0
O=C(N(C)CCCC([O-])=O)C(C=CC=C1)=C1C(C2=CC=C(NCC(F)(F)F)C(S(=O)(O)=O)=C2O3)=C4C3=C(S(=O)(O)=O)/C(C=C4)=[N+]([H])/CC(F)(F)F,O,22.0
O=Cl(=O)([O-])=O.O=C(N(C)CCCC([O-])=O)C(C=CC=C1)=C1C(C2=CC=C(NCC)C(S(=O)(O)=O)=C2O3)=C4C3=C(S(=O)(O)=O)/C(C=C4)=[N+]([H])/CC,O,21.0
O=Cl(=O)([O-])=O.O=C(N(C)CCCC(O)=O)C(C=CC=C1)=C1C(C2=CC=C(NCC)C(S(=O)(O)=O)=C2O3)=C4C3=C(S(=O)(O)=O)/C(C=C4)=[NH+]/CC,O,20.0
O=Cl(=O)([O-])=O.O=C(N(C)CCCC(O)=O)C(C=CC=C1)=C1C(C2=CC3=C(NC(C)(C)C=C3C)C=C2O4)=C5C4=CC6=[NH+]C(C)(C)C=C(C)C6=C5,O,22.0
O=Cl(=O)([O-])=O.OC(C(C=CC(C(O)=O)=C1)=C1C(C2=CC3=C(N(CC)CCC3)C=C2O4)=C5C4=CC6=[N+](CC)CCCC6=C5)=O,O,29.0
O=Cl(=O)([O-])=O.OC(C(C=CC(C(O)=O)=C1)=C1C(C2=CC3=C(N(CC)C(C)(C)C=C3C)C=C2O4)=C5C4=CC6=[N+](CC)C(C)(C)C=C(C)C6=C5)=O,O,30.0
O=Cl(=O)([O-])=O.O=C(N(C)CCCC(O)=O)C(C=CC=C1)=C1C(C2=CC3=C(N(CC)C(C)(C)C=C3CS(=O)(O)=O)C=C2O4)=C5C4=CC6=[N+](CC)C(C)(C)C=C(CS(=O)(O)=O)C6=C5,O,25.0
O=Cl(=O)([O-])=O.O=C(O)CCC[N+](CCCC1=C2)=C1C=C3C2=CC(C=CC(N(C)C)=C4)=C4C3(C)C,O,20.0
O=Cl(=O)([O-])=O.O=C(C1=C(C(C2=CC=C(C=C2[Si]3(C)C)N(C)C)=C4C3=C/C(C=C4)=[N+](C)/C)C=CC=C1)N(CCCC(O)=O)C,O,24.0
O=Cl(=O)([O-])=O.O=C(C1=C(C(C2=CC3=C(C=C2[Si]4(C)C)N(CC)CCC3)=C5C4=C/C(C=C5)=[N+](C)/C)C=CC=C1)N(CCCC(O)=O)C,O,28.0
O=Cl(=O)([O-])=O.O=C(O)CCC[N+](C(C)(C)C=C(C)C1=C2)=C1C=C3C2=CC(C=CC(N(C)C)=C4)=C4C3(C)C,O,23.0
O=Cl(=O)([O-])=O.CC1(C)CC(C)C2=C(N1CCCC(O)=O)C=C(C(C)(C)C3=CC4=[N+](CC)C(C)(C)C=C(CS(=O)(O)=O)C4=CC3=C5)C5=C2,O,26.0
O=Cl(=O)([O-])=O.O=C(N(C)CCCC(O)=O)C(C=CC=C1)=C1C(C2=CC3=C(N(CC)C(C)(C)CC3C)C=C2[Si]4(C)C)=C5C4=C6C7=[N+](CCC6)CCCC7=C5,O,25.0
O=Cl(=O)([O-])=O.CC1(C)CC(CS(=O)(O)=O)C2=C(N1CCCC(O)=O)C=C(OC3=CC4=[N+](CC)CCCC4=CC3=N5)C5=C2,O,20.0
O=Cl(=O)([O-])=O.CC1(C)C=C(CS(=O)(O)=O)C2=C(N1CCCC(O)=O)C=C(OC3=CC4=[N+](CC)CCCC4=CC3=N5)C5=C2,O,20.0
O=Cl(=O)([O-])=O.CC1(C)C=C(CS(=O)(O)=O)C2=C(N1CCCC(O)=O)C=C(OC3=CC4=[N+](CC)C(C)(C)C=C(C)C4=CC3=N5)C5=C2,O,20.0
O=Cl(=O)([O-])=O.O=C(C1=C(C(C2=CC=C(C=C2O3)N(CC)CC)=C4C3=C/C(C=C4)=[N+](CC)/CC)C=CC=C1)N(CCCC(O)=O)C,O,27.0
O=Cl(=O)([O-])=O.O=C(C1=C(C(C2=CC(C)=C(C=C2O3)NCC)=C4C3=C/C(C(C)=C4)=[NH+]/CC)C=CC=C1)N(CCCC(O)=O)C,O,22.0
O=Cl(=O)([O-])=O.O=C(C1=C(C(C2=CC3=C(C=C2O4)N(CC)CCC3)=C5C4=CC6=[N+](CC)CCCC6=C5)C=CC=C1)N(CCCC(O)=O)C,O,26.0
O=Cl(=O)([O-])=O.O=C(N(C)CCCC(O)=O)C(C=CC=C1)=C1C(C2=CC3=C(NC(C)(C)CC3C)C=C2O4)=C5C4=CC6=[NH+]C(C)(C)CC(C)C6=C5,O,36.0
O=Cl(=O)([O-])=O.O=C(N(C)CCCC(O)=O)C(C=CC=C1)=C1C(C2=CC3=C(N(CC)C(C)(C)C=C3C)C=C2O4)=C5C4=CC6=[N+](CC)C(C)(C)C=C(C)C6=C5,O,24.0
O=Cl(=O)([O-])=O.O=C(N(C)CCCC(O)=O)C(C(Cl)=C(Cl)C(Cl)=C1Cl)=C1C(C2=CC3=C(N(CC)C(C)(C)C=C3C)C=C2O4)=C5C4=CC6=[N+](CC)C(C)(C)CC(C)C6=C5,O,26.0
O=Cl(=O)([O-])=O.O=C(C1=C(C(C2=CC=C(C=C2O3)N)=C4C3=CC(C=C4)=[NH2+])C=CC=C1)N(CCCC(O)=O)C,O,24.0
O=Cl(=O)([O-])=O.O=C(C1=C(C(C2=CC3=C(C4=C2O5)N(CCC4)CCC3)=C6C5=C7C8=[N+](CCC7)CCCC8=C6)C=CC=C1)N(CCCC(O)=O)C,O,24.0
O=C(C1=C(C(C2=CC=C(C=C2S3)N(C)C)=C4C3=C/C(C=C4)=[N+](C)\C)C=CC=C1)N(CCCC([O-])=O)C,O,27.0
[H]/[N+]([H])=C(C1=CC=C(N(C)C)C=C1)\C2=CC=C(N(C)C)C=C2.[Cl-],O,69.0
OC(C1=C(C2=C3C=C(CCC(O)=O)C(C=C3OC4=C2C=C(CCC(O)=O)C(O)=C4)=O)C=CC(C(O)=O)=C1)=O,O,26.0
C1=CC=CC=C1,C1CCCCC1,48.0
C1(C2=CC=CC=C2)=CC=CC=C1,C1CCCCC1,80.0
CCCCCNC(COC1=CC=C(/C=C/C2=CC=C3C=C4C=CC(C5=CC=CS5)=[N+]4[B-](F)(F)N23)C=C1)=O,CO,16.0
O=C(N(C(CC1)=O)C1=O)CCCCCNC(COC2=CC=C(C=C2)/C=C/C3=CC=C4C=C5C=CC(C6=CC=CS6)=[N+]5[B-](N34)(F)F)=O,CO,16.0
O=C(O)CCCCCNC(COC1=CC=C(C=C1)/C=C/C2=CC=C3C=C4C=CC(C5=CC=CS5)=[N+]4[B-](N23)(F)F)=O,CO,16.0
O=C(CCC1=CC=C2C=C3C(C)=CC(C)=[N+]3[B-](F)(N12)F)O,CO,9.0
O=C(O)CCC1=CC=C2C=C3C=CC(C4=CC=CC=C4)=[N+]3[B-](F)(F)N12,CO,19.0
COC1=CC=C(C=C1)C2=[N+]3[B-](F)(N4C(C)=C(C(C)=C4C=C3C=C2)CCC(NCCCCCC(ON5C(CCC5=O)=O)=O)=O)F,CO,26.0
O=C(ON1C(CCC1=O)=O)CCCCCNC(COC2=CC=C(C3=CC=C4C=C5C=CC(C6=CC=CS6)=[N+]5[B-](F)(F)N34)C=C2)=O,CO,31.0
CCN1/C(=C\C=C\C2=[N+](CC)C3=CC=CC=C3C2(C)C)/C(C)(C)C4=CC=CC=C14,CO,13.0
CCN1/C(OC2=CC=CC=C12)=C\C=C\C3=[N+](C4=CC=CC=C4O3)CC,CCO,12.0
CC[N+]1=C(C=CC=C2N(CC)C3=C(S2)C=CC=C3)SC4=C1C=CC=C4,CCO,12.0
CCN1/C(C(C2=CC=CC=C12)(C)C)=C\C=C\C=C\C3=[N+](CC)C4=CC=CC=C4C3(C)C,CO,19.0
CCN1/C(OC2=CC=CC=C12)=C\C=C\C=C\C3=[N+](CC)C4=CC=CC=C4O3,CCO,21.0
CCN1/C(SC2=CC=CC=C12)=C\C=C\C=C\C3=[N+](CC)C4=CC=CC=C4S3,CCO,18.0
CCN1/C(C(C)(C)C2=CC=CC=C12)=C\C=C\C=C\C=C\C3=[N+](CC)C4=CC=CC=C4C3(C)C,CCO,28.0
CCN1/C(OC2=CC=CC=C12)=C\C=C\C=C\C=C\C3=[N+](CC)C4=CC=CC=C4O3,CCO,25.0
O=C(C(C1=NC2=C(C=CC=C2)S1)=C3)OC4=C3C=C5C6=C4C(C)(C)CCN6CCC5(C)C,C(Cl)(Cl)Cl,33.0
CC(OCOC(CN(CC(OCOC(C)=O)=O)CC1=C(OC(C)=O)C=C2C(C3(C4=CC(CN(CC(OCOC(C)=O)=O)CC(OCOC(C)=O)=O)=C(OC(C)=O)C=C4O2)C5=CC=CC=C5C(O3)=O)=C1)=O)=O,O,20.0
O=C(OCOC(C)=O)CNC(C(OCOC(C)=O)=O)CCCCNC(CCC(C=C1)=[N+]2C1=CC3=CC=C(N3[B-]2(F)F)C4=CC=CN4)=O,O,16.0
O=C(CN(C1=CC=C(C=C1OCCOC2=CC(N(CC(OCOC(C)=O)=O)CC(OCOC(C)=O)=O)=CC=C2)NS(C3=CC(S(=O)([O-])=O)=C(C=C3)C4=C5C=C6CCC[N+](CCC7)=C6C7=C5OC8=C4C=C9CCCN%10C9=C8CCC%10)(=O)=O)CC(OCOC(C)=O)=O)OCOC(C)=O,O,20.0
O=C(OCOC(C)=O)CN(CC(OCOC(C)=O)=O)C1=CC=CC=C1OCCOC2=CC(NC(C3=CC4=C(C5(C6=C(OC7=C5C=C(Cl)C(OC(C)=O)=C7)C=C(OC(C)=O)C(Cl)=C6)OC4=O)C=C3)=O)=CC=C2N(CC(OCOC(C)=O)=O)CC(OCOC(C)=O)=O,O,22.0
CN(C1=CC2=[O+]C3=C(C=CC(N(C)C)=C3)C(C4=CC=C(NC(NC5=CC=C(N(CC(OCOC(C)=O)=O)CC(OCOC(C)=O)=O)C(OCCOC6=CC=CC=C6N(CC(OCOC(C)=O)=O)CC(OCOC(C)=O)=O)=C5)=S)C=C4C([O-])=O)=C2C=C1)C,O,25.0
OC1=CC2=CC=C(C3(C4=C(C(O3)=O)C=C(C(O)=O)C=C4)C5=C(C=C(N(C)C)C=C5)O6)C6=C2C=C1,O,37.0
O=C1C=CC2=C3C(C=CC2=C1)=C(C4=C(C(O)=O)C=C(C(O)=O)C=C4)C5=C(C=C(N(C)C)C=C5)O3,O,63.0
O=C1C=CC2=C3C(C=CC2=C1)=C(C4=C(C(O)=O)C=C(C(O)=O)C=C4)C5=C(C(C=CC(O)=C6)=C6C=C5)O3,O,75.0
O=C(NN)COC1=CC(S(=O)([O-])=O)=C(C=C2)C3=C1C=CC4=C(S(=O)([O-])=O)C=C(S(=O)([O-])=O)C2=C34.[Na+].[Na+].[Na+],O,18.0
O=S(C1=CC(C2=CN=C(C3=CC=[N+](CC4=CC=CC(C(ON5C(CCC5=O)=O)=O)=C4)C=C3)O2)=CC=C1OC)([O-])=O,O,150.0
O=C(C1=C(C2=C3C=C4C(C=C3OC5=C2C=C(C(C)=CC(C)(C)N6C)C6=C5)=[N+](C)C(C)(C)C=C4C)C=CC(NC(C7=CC=C(CCl)C=C7)=O)=C1)[O-],O,28.0
O=C1C=C(C)C2=CC=C(N(CC)CC)C=C2O1,CCO,70.0
O=C1OC2=C(C=CC(N(CC)CC)=C2)C=C1C3=NC4=CC=CC=C4S3,CCO,44.0
CCN(CC)C1=CC(O2)=C(C=C(C2=O)C3=NC4=CC=CC=C4N3C)C=C1,CC#N,72.0
O=C(C1=CC2=CC3=C4N(CCC3)CCCC4=C2OC1=O)OCC,CCO,40.0
O=C1C(C(C)=O)=CC2=CC3=C4N(CCC3)CCCC4=C2O1,CCO,30.0
O=C1C(C(O)=O)=CC2=CC3=C4N(CCC3)CCCC4=C2O1,CCO,19.0
O=C1OC2=C(C=C1C3=NC4=CC=CC=C4S3)C=C5C6=C2C(C)(C)CCN6CCC5(C)C,C(Cl)(Cl)Cl,26.0
CC1=CC2=NC3=C([O+]=C2C=C1N(C)C)C=C(N)C4=CC=CC=C43.O=Cl(=O)([O-])=O,CCO,19.0
O=S(C1=CC=C2N(CCCCCCC(O)=O)C(OC2=C1)=CC=CC3=[N+](CCCCCC(O)=O)C4=CC=C(S(=O)(O)=O)C=C4O3)([O-])=O,O,14.0
O=S(C1=CC2=C([N+](CC)=C(C=CC=C3N(CCCCCC(ON4C(CCC4=O)=O)=O)C5=C(C=C(S(=O)(O)=O)C=C5)C3(C)C)C2(C)C)C=C1)([O-])=O,O,12.0
O=S(C1=CC(S(=O)(O)=O)=C2C(C3=C([N+](CC)=C(C=CC=C4N(CCCCCC(ON5C(CCC5=O)=O)=O)C6=C(C7=CC(S(=O)(O)=O)=CC(S(=O)(O)=O)=C7C=C6)C4(C)C)C3(C)C)C=C2)=C1)([O-])=O,O,13.0
O=S(C1=CC2=C([N+](CC)=C(C=CC=CC=C3N(CCCCCC(ON4C(CCC4=O)=O)=O)C5=C(C=C(S(=O)(O)=O)C=C5)C3(C)C)C2(C)C)C=C1)([O-])=O,O,18.0
O=S(C1=CC(S(=O)([O-])=O)=C2C(C3=C([N+](CC)=C(C=CC=CC=C4N(CCCCCC(ON5C(CCC5=O)=O)=O)C6=C(C7=CC(S(=O)([O-])=O)=CC(S(=O)([O-])=O)=C7C=C6)C4(C)C)C3(C)C)C=C2)=C1)([O-])=O.[Na+].[Na+].[Na+],O,20.0
O=S(C1=CC2=C([N+](CC)=C(C=CC=CC=CC=C3N(CCCCCC(ON4C(CCC4=O)=O)=O)C5=C(C=C(S(=O)(O)=O)C=C5)C3(C)C)C2(C)C)C=C1)([O-])=O,O,22.0
O=C(O)CCCCCN1C(C(C)(C)C2=C1C=CC=C2)=CC=CC=CC3=[N+](C)C4=C(C=CC=C4)C3(C)C,CCO,17.0
CC[N+](C1=C2C=CC=C1)=C(O2)C=CC=C3N(C4=C(O3)C=CC=C4)CC,C(Cl)Cl,15.0
O=C(O)CCCCCN1C(C(C)(C)C2=C1C=CC(S(=O)(O)=O)=C2)=CC=CC=CC3=NC4=C(C=C(S(=O)(O)=O)C=C4)C3(C)C,O,24.0
O=C(ON1C(CCC1=O)=O)C2=CC=C(N=NC3=CC=C(N(C)C)C=C3)C=C2,CO,69.0
O=C1C(F)=CC2=C(C3=CC=C(NC)C(N)=C3C(O)=O)C4=CC(F)=C(O)C=C4OC2=C1,O,24.0
CN(C1=CC=CC2=C(S(=O)(NCCCCCN)=O)C=CC=C12)C,CO,192.0
O=C(O)CNS(=O)(C1=C2C=CC=C(N(C)C)C2=CC=C1)=O,C1COCCO1,230.0
CCCN1C2=C([C+]3C(C(O4)=CC=C5)=C5N(CCC)C6=CC=CC1=C36)C4=CC=C2,C(Cl)Cl,17.0
N=C(C1=CC2=C(C=C1)C=C(C3=CC=C(C(N)=N)C=C3)N2)N,O,145.0
CN(C)C1=CC=C(C2=CN=C(C3=CC=C(S(NCCN)(=O)=O)C=C3)O2)C=C1,CO,205.0
CN(C1=CC=C(C=C1)C=CC2=C/C(C=C(C)O2)=C(C#N)/C#N)C,C(Cl)(Cl)Cl,95.0
O=C1C(Cl)=C2C(C)(C)C3=C(C=CC(O)=C3)N=C2C=C1Cl,O,7.0
C[N+]1=CC=C(C=CC2=CC=C(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)C=C2)C=C1.[I-],C(Cl)(Cl)Cl,72.0
CCN1/C(OC2=CC=CC=C12)=C/C=C/C3=[N+](CC)C4=CC=CC=C4O3,CCO,21.0
O=C1N=C(C2=CC=CC=C2)C3=C1C(C4=CC=CC=C4)=NC3=O,CCO,12.0
O=S(C1=CC=C(C2=NC(C3=C2C(N=C3C4=CC=CC=C4)=O)=O)C=C1)(NC5=CC(Cl)=C(O)C(Cl)=C5)=O,CCO,37.0
O=S(C1=CC=C(C2=NC(C3=C2C(N=C3C4=CC=CC=C4)=O)=O)C=C1)(NC5=CC(Cl)=C(O)C=C5)=O,CCO,36.0
O=S(C1=CC=C(C2=NC(C3=C2C(N=C3C4=CC=CC=C4)=O)=O)C=C1)(N5CCOCC5)=O,CCO,29.0
OC(C1=C(C2=C3C=C(Br)C(C(Br)=C3OC4=C2C=C(Br)C(O)=C4Br)=O)C=CC=C1)=O,CCO,18.0
OC(C1=C(C2=C3C=C(I)C(C(I)=C3OC4=C2C=C(I)C(O)=C4I)=O)C=CC(N=C=S)=C1)=O,O,22.0
O=C(C1=C(C2=C3C=C(Br)C(C(Br)=C3OC4=C2C=C(Br)C(O)=C4Br)=O)C=CC=C1)OCC,O,24.0
O=C(OCC)C1=CC=C(N(C)C)C=C1,CCO,21.0
CCN(CCCS(=O)([O-])=O)C1=CC=C2C(OC(C3=N2)=C/C(C=C3)=[N+](C)/CCC(O)=O)=C1,CCO,28.0
O=C1OC2(C3=C(OC4=C2C=CC(O)=C4)C=C(O)C=C3)C5=C1C=C(N=C=S)C=C5,O,24.0
O=C(O)CN(C1=CC=C(C)C=C1OCCOC2=CC(C3=C4C=C(Cl)C(C=C4OC5=C3C=C(Cl)C(O)=C5)=O)=CC=C2N(CC(O)=O)CC(O)=O)CC(O)=O,O,21.0
O=C(O)CN(C1=CC=C(C)C=C1OCCOC2=CC(C3=C4C=C(F)C(C=C4OC5=C3C=C(F)C(O)=C5)=O)=CC=C2N(CC(O)=O)CC(O)=O)CC(O)=O,O,22.0
OC(C1=C(C2=C3C=CC(C=C3OC4=C2C=CC(O)=C4)=O)C=CC=C1)=O,O,23.0
CN1C2=C(C=CC=C2)C3=C(C4=CC=CC(OC)=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,CCO,78.0
CN1C2=C(C=CC=C2)C3=C(C4=CC=C(Cl)C=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,CCO,80.0
CN1C2=C(C=CC=C2)C3=C(C4=CC=C(C(F)(F)F)C=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,CCO,87.0
CN1C2=C(C=CC=C2)C3=C(C4=CC=C([N+]([O-])=O)C=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,CCO,53.0
CN1C2=C(C=CC=C2)C3=C(C4=CC=C(O)C=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,CCO,76.0
CN1C2=C(C=CC=C2)C3=C(C4=CC5=C(C=CC=C5)C=C4)C6=C(C(C=CC=C7)=C7O6)C=C31,CCO,83.0
CN1C2=C(C=CC=C2)C3=C(C4=C(Br)C=CC=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,CCO,82.0
CN1C2=C(C=CC=C2)C3=C(C4=CC(Br)=CC=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,CCO,82.0
CN1C2=C(C=CC=C2)C3=C(C4=CC=CC=C4)C5=C(C(C=CC(OC)=C6)=C6O5)C=C31,CCO,65.0
CN1C2=C(C=CC=C2)C3=C(C4=CC=CC=C4)C5=C(C(C=C(Cl)C=C6)=C6O5)C=C31,CCO,80.0
CN1C2=C(C=CC=C2)C3=C(C4=CC=CC=C4)C5=C(C(C=C(C(OC)=O)C=C6)=C6O5)C=C31,CCO,111.0
C1(C(C=CC=C2)=C2O3)=C3C(C4=CC=CC=C4)=C(C(C=CC=C5)=C5N6CC7=CC=CC=C7)C6=C1,CCO,73.0
CN1C2=C(C=C(OC)C=C2)C3=C(C4=CC=CC=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,CCO,103.0
CN1C2=C(C=C(Br)C=C2)C3=C(C4=CC=CC=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,CCO,35.0
CN1C2=C(C=C(C#N)C=C2)C3=C(C4=CC=CC=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,CCO,68.0
OC1=CC=C2C(OC(C(C(O)=O)=C2)=O)=C1,CC#N,62.0
CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2C4=CC=CC=C4)(=O)=O)C=C1,CC#N,102.0
CC1=CC=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,CC#N,95.0
CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2C4=CC=CC(OCC5=CC=CC=C5)=C4)(=O)=O)C=C1,CC#N,108.0
CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2C4=CC=CC(SC)=C4)(=O)=O)C=C1,CC#N,104.0
ClC1=CC(N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O)=CC=C1,CC#N,107.0
